source_id,x_ref,y_ref,filename,obs_time,mag,mag_err,ref_mag,ref_mag_err,diff_mag,diff_mag_err,is_reference
26,927.872584,110.366658,018993_00000_CN2025A-65_cycle_0_pointing_0_calibrated_bgsub.fits,2025-05-05T23:44:26,-9.200994,0.016198,-0.019092496338641695,0.0010757862506391438,-0.07995850366135764,0.016233684734436118,True
26,927.872584,110.366658,018993_00001_CN2025A-65_cycle_0_pointing_0_calibrated_bgsub.fits,2025-05-05T23:44:43,-9.188429,0.016291,-0.008583580911500957,0.001076407745767262,-0.077902419088498,0.016326522429321796,True
26,927.872584,110.366658,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,2025-05-05T23:45:05,-9.132902,0.016472,0.014503405636351807,0.001087344688773787,-0.0454624056363511,0.016507849722850174,True
26,927.872584,110.366658,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,2025-05-05T23:45:22,-9.099477,0.016886,0.013522000635650058,0.001086555083658161,-0.011056000635649979,0.016920921900115946,True
26,927.872584,110.366658,018995_00000_CN2025A-65_cycle_0_pointing_2_calibrated_bgsub.fits,2025-05-05T23:45:44,-9.046781,0.017764,0.028290407115656988,0.0010902453893553514,0.026871592884344056,0.017797424842066634,True
26,927.872584,110.366658,018995_00001_CN2025A-65_cycle_0_pointing_2_calibrated_bgsub.fits,2025-05-05T23:46:01,-9.166926,0.016002,0.012252198813213424,0.001079196594529388,-0.07723519881321321,0.016038349955330312,True
26,927.872584,110.366658,018996_00000_CN2025A-65_cycle_0_pointing_3_calibrated_bgsub.fits,2025-05-05T23:46:22,-9.173138,0.015955,-0.022721323744423746,0.0010573859838999354,-0.04847367625557571,0.015989999691024014,True
26,927.872584,110.366658,018996_00001_CN2025A-65_cycle_0_pointing_3_calibrated_bgsub.fits,2025-05-05T23:46:39,-9.018549,0.017225,0.009390894296187792,0.0010755324034749745,0.0740031057038124,0.01725854556302253,True
26,927.872584,110.366658,018997_00000_CN2025A-65_cycle_0_pointing_4_calibrated_bgsub.fits,2025-05-05T23:47:01,-9.025953,0.01725,0.06251619288612764,0.0011034682146240822,0.013473807113873248,0.017285257941398666,True
26,927.872584,110.366658,018997_00001_CN2025A-65_cycle_0_pointing_4_calibrated_bgsub.fits,2025-05-05T23:47:18,-9.144475,0.016274,0.028496462610401802,0.001081162528536764,-0.07102846261040137,0.016309873954543978,True
26,927.872584,110.366658,018998_00000_CN2025A-65_cycle_0_pointing_5_calibrated_bgsub.fits,2025-05-05T23:47:40,-9.077101,0.016949,0.049319358676365284,0.0010953946911462765,-0.024477358676365697,0.01698436017427184,True
26,927.872584,110.366658,018998_00001_CN2025A-65_cycle_0_pointing_5_calibrated_bgsub.fits,2025-05-05T23:47:57,-9.115799,0.016385,0.02017427726931332,0.0010783056530024723,-0.034030277269313854,0.016420443601842707,True
26,927.872584,110.366658,018999_00000_CN2025A-65_cycle_0_pointing_6_calibrated_bgsub.fits,2025-05-05T23:48:19,-9.17238,0.01603,0.023395949967120355,0.0010762363655354478,-0.09383294996712044,0.01606608803394594,True
26,927.872584,110.366658,018999_00001_CN2025A-65_cycle_0_pointing_6_calibrated_bgsub.fits,2025-05-05T23:48:36,-9.045913,0.017007,0.050073225393083766,0.0010885899065468223,0.005956774606916036,0.01704180380665837,True
26,927.872584,110.366658,019000_00000_CN2025A-65_cycle_0_pointing_7_calibrated_bgsub.fits,2025-05-05T23:48:58,-9.07974,0.016587,0.02445005573373089,0.001074389386807064,-0.0022470557337298074,0.016621759279765898,True
26,927.872584,110.366658,019000_00001_CN2025A-65_cycle_0_pointing_7_calibrated_bgsub.fits,2025-05-05T23:49:15,-9.0351,0.017095,0.04088765471931663,0.001079876921832635,0.0259553452806838,0.01712907350577686,True
26,927.872584,110.366658,019001_00000_CN2025A-65_cycle_0_pointing_8_calibrated_bgsub.fits,2025-05-05T23:49:37,-8.984601,0.01733,0.10922042040750875,0.0011138376206268846,0.008121579592491976,0.01736575752004858,True
26,927.872584,110.366658,019001_00001_CN2025A-65_cycle_0_pointing_8_calibrated_bgsub.fits,2025-05-05T23:49:54,-9.028874,0.01698,0.026150663176735266,0.0010694242405978106,0.046918336823265,0.01701364358996562,True
26,927.872584,110.366658,019002_00000_CN2025A-65_cycle_0_pointing_9_calibrated_bgsub.fits,2025-05-05T23:50:16,-9.042439,0.016874,0.03369259811485302,0.0010737925972155332,0.025811401885147425,0.016908131373449726,True
26,927.872584,110.366658,019002_00001_CN2025A-65_cycle_0_pointing_9_calibrated_bgsub.fits,2025-05-05T23:50:33,-9.08137,0.01665,0.021251502978304623,0.0010653945424397098,-0.0006785029783040047,0.016684051232571193,True
26,927.872584,110.366658,019003_00000_CN2025A-65_cycle_0_pointing_10_calibrated_bgsub.fits,2025-05-05T23:50:55,-9.044387,0.01718,0.08136852080914372,0.0010979313914451533,-0.023812520809143783,0.017215047294164506,True
26,927.872584,110.366658,019003_00001_CN2025A-65_cycle_0_pointing_10_calibrated_bgsub.fits,2025-05-05T23:51:12,-8.919385,0.017905,0.05659444863201008,0.0010817816569880145,0.12596355136799015,0.01793764969424355,True
26,927.872584,110.366658,019004_00000_CN2025A-65_cycle_0_pointing_11_calibrated_bgsub.fits,2025-05-05T23:51:34,-9.023551,0.017266,-0.01404278009549274,0.0010501521124551415,0.09243478009549365,0.01729790667853466,True
26,927.872584,110.366658,019004_00001_CN2025A-65_cycle_0_pointing_11_calibrated_bgsub.fits,2025-05-05T23:51:51,-9.106692,0.017088,-0.016719041158007517,0.001047683865042468,0.011970041158007181,0.017120087192566233,True
26,927.872584,110.366658,019005_00000_CN2025A-65_cycle_0_pointing_12_calibrated_bgsub.fits,2025-05-05T23:52:12,-9.095281,0.016909,-0.012724907246088686,0.0010490395389306,0.019386907246089075,0.016941510114338677,True
26,927.872584,110.366658,019005_00001_CN2025A-65_cycle_0_pointing_12_calibrated_bgsub.fits,2025-05-05T23:52:29,-9.056228,0.017077,-0.031286816654854596,0.0010425206179594955,0.0770018166548541,0.017108792424916218,True
26,927.872584,110.366658,019006_00000_CN2025A-65_cycle_0_pointing_13_calibrated_bgsub.fits,2025-05-05T23:52:51,-9.158068,0.016341,-0.00253271105271661,0.0010560464087979167,-0.05359228894728315,0.016375088244572455,True
26,927.872584,110.366658,019006_00001_CN2025A-65_cycle_0_pointing_13_calibrated_bgsub.fits,2025-05-05T23:53:08,-9.231183,0.015839,-0.0004053826770926985,0.0010548292726841662,-0.12883461732290666,0.015874085353005742,True
26,927.872584,110.366658,019007_00000_CN2025A-65_cycle_0_pointing_14_calibrated_bgsub.fits,2025-05-05T23:53:29,-9.032393,0.017116,0.05334508984148751,0.001084625862768143,0.016204910158512047,0.017150331462166716,True
26,927.872584,110.366658,019007_00001_CN2025A-65_cycle_0_pointing_14_calibrated_bgsub.fits,2025-05-05T23:53:47,-9.028097,0.017395,0.030861082865813235,0.0010749546294345608,0.042984917134186396,0.017428182706620412,True
26,927.872584,110.366658,019008_00000_CN2025A-65_cycle_0_pointing_15_calibrated_bgsub.fits,2025-05-05T23:54:08,-9.081699,0.016648,0.011662822231322059,0.0010666036827423795,0.00858117776867787,0.01668213257998028,True
26,927.872584,110.366658,019008_00001_CN2025A-65_cycle_0_pointing_15_calibrated_bgsub.fits,2025-05-05T23:54:25,-9.150843,0.016052,-0.018774989152426865,0.0010509640276305423,-0.030125010847572856,0.0160863678121375,True
26,927.872584,110.366658,019009_00000_CN2025A-65_cycle_0_pointing_16_calibrated_bgsub.fits,2025-05-05T23:54:47,-9.060418,0.016814,0.005958347165454735,0.001062566935164077,0.0355666528345453,0.01684754120017826,True
26,927.872584,110.366658,019009_00001_CN2025A-65_cycle_0_pointing_16_calibrated_bgsub.fits,2025-05-05T23:55:04,-9.087599,0.016642,-0.0015376623460260105,0.0010632788211477004,0.01588166234602548,0.0166759325331899,True
26,927.872584,110.366658,019010_00000_CN2025A-65_cycle_0_pointing_17_calibrated_bgsub.fits,2025-05-05T23:55:26,-9.188293,0.016039,-0.006611219679279889,0.001057786224312686,-0.0797387803207196,0.016073843121554524,True
26,927.872584,110.366658,019010_00001_CN2025A-65_cycle_0_pointing_17_calibrated_bgsub.fits,2025-05-05T23:55:43,-8.965435,0.018703,0.012075965690667287,0.0010696501373260307,0.12443203430933368,0.018733562405914197,True
26,927.872584,110.366658,019011_00000_CN2025A-65_cycle_1_pointing_1_calibrated_bgsub.fits,2025-05-05T23:56:13,-9.00955,0.017882,0.06790589619987003,0.0011075296815416062,0.024487103800129473,0.01791626484498082,True
26,927.872584,110.366658,019011_00001_CN2025A-65_cycle_1_pointing_1_calibrated_bgsub.fits,2025-05-05T23:56:30,-9.073539,0.017208,0.004352106483458004,0.001075002187935108,0.02405189351654209,0.017241545571788666,True
26,927.872584,110.366658,019012_00000_CN2025A-65_cycle_1_pointing_2_calibrated_bgsub.fits,2025-05-05T23:56:52,-9.043137,0.01727,0.02387272327178276,0.001087188033821221,0.03493327672821782,0.017304186713650662,True
26,927.872584,110.366658,019012_00001_CN2025A-65_cycle_1_pointing_2_calibrated_bgsub.fits,2025-05-05T23:57:09,-9.06626,0.017374,-0.010653718934060861,0.0010693125583877724,0.04633671893406144,0.017406875232146804,True
26,927.872584,110.366658,019013_00000_CN2025A-65_cycle_1_pointing_3_calibrated_bgsub.fits,2025-05-05T23:57:30,-9.07969,0.017186,0.006782311070264887,0.0010774618715824694,0.01547068892973608,0.017219742160808158,True
26,927.872584,110.366658,019013_00001_CN2025A-65_cycle_1_pointing_3_calibrated_bgsub.fits,2025-05-05T23:57:47,-9.027953,0.017152,0.045011049762194534,0.0010995796896383788,0.028978950237805688,0.017187209764643743,True
26,927.872584,110.366658,019014_00000_CN2025A-65_cycle_1_pointing_4_calibrated_bgsub.fits,2025-05-05T23:58:08,-9.178037,0.016051,-0.006775784616490727,0.0010733522486149612,-0.06931821538350871,0.01608684823231719,True
26,927.872584,110.366658,019014_00001_CN2025A-65_cycle_1_pointing_4_calibrated_bgsub.fits,2025-05-05T23:58:25,-9.036409,0.017941,0.003166701222633483,0.0010782870836314783,0.062367298777366055,0.01797337430853557,True
26,927.872584,110.366658,019015_00000_CN2025A-65_cycle_1_pointing_5_calibrated_bgsub.fits,2025-05-05T23:58:46,-9.144531,0.016781,0.007574577024204607,0.001082602800943039,-0.0501625770242049,0.01681588504434452,True
26,927.872584,110.366658,019015_00001_CN2025A-65_cycle_1_pointing_5_calibrated_bgsub.fits,2025-05-05T23:59:03,-9.146258,0.016569,-0.014699852023431393,0.0010690302652517514,-0.02961514797656782,0.016603451048141295,True
26,927.872584,110.366658,019016_00000_CN2025A-65_cycle_1_pointing_6_calibrated_bgsub.fits,2025-05-05T23:59:25,-9.091208,0.01752,-0.03579920677012512,0.0010592465545429938,0.0465342067701255,0.01755199143297738,True
26,927.872584,110.366658,019016_00001_CN2025A-65_cycle_1_pointing_6_calibrated_bgsub.fits,2025-05-05T23:59:42,-9.116246,0.016885,-0.011041803425113055,0.0010742572135775004,-0.0032611965748868994,0.01691913867668574,True
26,927.872584,110.366658,019017_00000_CN2025A-65_cycle_1_pointing_7_calibrated_bgsub.fits,2025-05-06T00:00:04,-9.103021,0.017283,-0.014476678470861431,0.001070101176323591,0.013398678470861741,0.017316096717435173,True
26,927.872584,110.366658,019017_00001_CN2025A-65_cycle_1_pointing_7_calibrated_bgsub.fits,2025-05-06T00:00:21,-9.062117,0.01758,0.007458345490974749,0.0010879800520633952,0.03236765450902494,0.017613633940606572,True
26,927.872584,110.366658,019018_00000_CN2025A-65_cycle_1_pointing_8_calibrated_bgsub.fits,2025-05-06T00:00:43,-9.165544,0.016419,-0.019400246907915593,0.001068201649926843,-0.04420075309208465,0.016453711306720634,True
26,927.872584,110.366658,019018_00001_CN2025A-65_cycle_1_pointing_8_calibrated_bgsub.fits,2025-05-06T00:01:00,-9.093374,0.017043,0.004045828454268647,0.0010801426619033868,0.004523171545730958,0.01707719406606553,True
26,927.872584,110.366658,019019_00000_CN2025A-65_cycle_1_pointing_9_calibrated_bgsub.fits,2025-05-06T00:01:22,-9.13382,0.016534,-0.0005914853750994436,0.00107048497848331,-0.03128551462490027,0.016568617748296276,True
26,927.872584,110.366658,019019_00001_CN2025A-65_cycle_1_pointing_9_calibrated_bgsub.fits,2025-05-06T00:01:39,-9.131853,0.016618,-0.0017822681876727528,0.0010699730101858523,-0.028127731812326463,0.01665241022322373,True
26,927.872584,110.366658,019020_00000_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,2025-05-06T00:02:01,-9.116534,0.016879,-0.01075629743531943,0.001059915291057833,-0.003834702564679925,0.016912245901246185,True
26,927.872584,110.366658,019020_00001_CN2025A-65_cycle_1_pointing_10_calibrated_bgsub.fits,2025-05-06T00:02:18,-9.02649,0.017639,-0.011312838281351973,0.0010581220565500124,0.08676583828135152,0.017670708624346606,True
26,927.872584,110.366658,019021_00000_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,2025-05-06T00:02:40,-9.138686,0.016212,0.0023875953382297716,0.0010600115790300529,-0.039130595338229296,0.016246617141659914,True
26,927.872584,110.366658,019021_00001_CN2025A-65_cycle_1_pointing_11_calibrated_bgsub.fits,2025-05-06T00:02:57,-9.131059,0.016411,-0.028899143991052277,0.0010438709493860371,-0.00021685600894786466,0.016444165760505215,True
26,927.872584,110.366658,019022_00000_CN2025A-65_cycle_1_pointing_12_calibrated_bgsub.fits,2025-05-06T00:03:18,-9.092229,0.016676,-0.011015222542450742,0.0010499226228402121,0.02072922254245141,0.01670901892733238,True
26,927.872584,110.366658,019022_00001_CN2025A-65_cycle_1_pointing_12_calibrated_bgsub.fits,2025-05-06T00:03:35,-9.169798,0.01663,0.007396597870138802,0.0010618605138240284,-0.07525159787013858,0.016663866530635035,True
26,927.872584,110.366658,019023_00000_CN2025A-65_cycle_1_pointing_13_calibrated_bgsub.fits,2025-05-06T00:03:57,-9.100865,0.016683,0.045482709474321405,0.0010788894067282778,-0.044404709474321714,0.01671784948346977,True
26,927.872584,110.366658,019023_00001_CN2025A-65_cycle_1_pointing_13_calibrated_bgsub.fits,2025-05-06T00:04:14,-8.992782,0.017436,0.03956300354406125,0.0010762633622543579,0.06959799645593903,0.017469185408167463,True
26,927.872584,110.366658,019024_00000_CN2025A-65_cycle_1_pointing_14_calibrated_bgsub.fits,2025-05-06T00:04:35,-8.999335,0.01747,0.04510007721882842,0.001082668899277016,0.05750792278117161,0.017503515988093982,True
26,927.872584,110.366658,019024_00001_CN2025A-65_cycle_1_pointing_14_calibrated_bgsub.fits,2025-05-06T00:04:52,-9.064001,0.017328,0.026562217634770128,0.001070787809880538,0.011379782365230903,0.017361053266832308,True
26,927.872584,110.366658,019025_00000_CN2025A-65_cycle_1_pointing_15_calibrated_bgsub.fits,2025-05-06T00:05:14,-9.094175,0.016926,0.01366661415931224,0.001066866194154745,-0.005898614159311798,0.016959589602234787,True
26,927.872584,110.366658,019025_00001_CN2025A-65_cycle_1_pointing_15_calibrated_bgsub.fits,2025-05-06T00:05:31,-9.152215,0.016866,0.0020133170203724543,0.0010618970903061107,-0.052285317020372105,0.016899395889510387,True
26,927.872584,110.366658,019026_00000_CN2025A-65_cycle_1_pointing_16_calibrated_bgsub.fits,2025-05-06T00:05:53,-9.153174,0.017237,-0.03145459948320003,0.0010474835351002468,-0.019776400516799554,0.01726879818505926,True
26,927.872584,110.366658,019026_00001_CN2025A-65_cycle_1_pointing_16_calibrated_bgsub.fits,2025-05-06T00:06:10,-9.17859,0.016885,-0.0015678760186558925,0.001060568239251709,-0.07507912398134357,0.016918275029981913,True
26,927.872584,110.366658,019027_00000_CN2025A-65_cycle_1_pointing_17_calibrated_bgsub.fits,2025-05-06T00:06:31,-9.115152,0.016893,0.029053258190992307,0.00107576955949189,-0.04226225819099211,0.016927218588567033,True
26,927.872584,110.366658,019027_00001_CN2025A-65_cycle_1_pointing_17_calibrated_bgsub.fits,2025-05-06T00:06:48,-9.024599,0.017506,0.018052026937714235,0.0010709693021005815,0.05929197306228584,0.017538728894821363,True
26,927.872584,110.366658,019158_00000_CN2025A-65_cycle_4_pointing_0_calibrated_bgsub.fits,2025-05-06T00:07:30,-9.077296,0.018235,-0.014997230592432445,0.0010786134907647834,0.03964423059243231,0.018266872530963253,True
26,927.872584,110.366658,019158_00001_CN2025A-65_cycle_4_pointing_0_calibrated_bgsub.fits,2025-05-06T00:07:47,-9.176925,0.016715,-0.026781511351957464,0.0010742076072793804,-0.04820048864804286,0.01674948199149863,True
26,927.872584,110.366658,019159_00000_CN2025A-65_cycle_4_pointing_1_calibrated_bgsub.fits,2025-05-06T00:08:08,-9.098407,0.017354,0.034713390288869356,0.0011122460573746397,-0.031177390288868928,0.017389606300665505,True
26,927.872584,110.366658,019159_00001_CN2025A-65_cycle_4_pointing_1_calibrated_bgsub.fits,2025-05-06T00:08:25,-9.110537,0.017082,-0.001417282309965732,0.0010885447624747265,-0.007176717690034702,0.017116648436534272,True
26,927.872584,110.366658,019160_00000_CN2025A-65_cycle_4_pointing_2_calibrated_bgsub.fits,2025-05-06T00:08:47,-9.104221,0.017615,0.0034009325710819133,0.0010918899676818068,-0.00567893257108236,0.017648808704882155,True
26,927.872584,110.366658,019160_00001_CN2025A-65_cycle_4_pointing_2_calibrated_bgsub.fits,2025-05-06T00:09:04,-9.08162,0.017975,-0.032194917571153905,0.0010653818748801395,0.05251791757115511,0.01800654501950119,True
26,927.872584,110.366658,019161_00000_CN2025A-65_cycle_4_pointing_3_calibrated_bgsub.fits,2025-05-06T00:09:25,-9.069456,0.01735,0.012327773012640321,0.0010936293521782838,0.02015922698735939,0.01738443341498209,True
26,927.872584,110.366658,019161_00001_CN2025A-65_cycle_4_pointing_3_calibrated_bgsub.fits,2025-05-06T00:09:42,-9.151688,0.016686,-0.0028254297016663023,0.0010853121569855484,-0.04691957029833341,0.016721258878388927,True
26,927.872584,110.366658,019162_00000_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,2025-05-06T00:10:04,-9.119063,0.017263,0.012847319662884516,0.0010975285374923691,-0.02996731966288476,0.01729785356310459,True
26,927.872584,110.366658,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,2025-05-06T00:10:21,-8.99732,0.018233,0.0009727642961678107,0.00107999294432931,0.10365023570383232,0.018264957535121758,True
26,927.872584,110.366658,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,2025-05-06T00:10:42,-9.213333,0.0161,-0.020233040932694894,0.001067489758886963,-0.0911569590673052,0.01613535045746849,True
26,927.872584,110.366658,019163_00001_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,2025-05-06T00:10:59,-9.155405,0.016693,-0.022272132003961703,0.0010643103160910014,-0.031189867996037974,0.016726894674413947,True
26,927.872584,110.366658,019164_00000_CN2025A-65_cycle_4_pointing_6_calibrated_bgsub.fits,2025-05-06T00:11:21,-9.107809,0.016595,0.016234388848985894,0.0010801623448503138,-0.022100388848985155,0.016630116526688336,True
26,927.872584,110.366658,019164_00001_CN2025A-65_cycle_4_pointing_6_calibrated_bgsub.fits,2025-05-06T00:11:38,-9.131882,0.016898,-0.02598893733857738,0.0010647075392804068,-0.003950062661421446,0.016931509269530597,True
26,927.872584,110.366658,019165_00000_CN2025A-65_cycle_4_pointing_7_calibrated_bgsub.fits,2025-05-06T00:12:00,-9.139556,0.016207,-0.062483842924516524,0.001039188554824415,0.024870842924516183,0.016240282074289167,True
26,927.872584,110.366658,019165_00001_CN2025A-65_cycle_4_pointing_7_calibrated_bgsub.fits,2025-05-06T00:12:17,-9.072592,0.016796,-0.0379221252326516,0.001049264905964816,0.06727312523265172,0.01682874246171975,True
26,927.872584,110.366658,019166_00000_CN2025A-65_cycle_4_pointing_8_calibrated_bgsub.fits,2025-05-06T00:12:39,-9.122635,0.016479,-0.009897577960668352,0.001062721541235182,-0.010794422039332025,0.016513231606024466,True
26,927.872584,110.366658,019166_00001_CN2025A-65_cycle_4_pointing_8_calibrated_bgsub.fits,2025-05-06T00:12:56,-9.118674,0.016798,0.0018909556579536802,0.0010696457572134353,-0.018621955657953732,0.016832021448593887,True
26,927.872584,110.366658,019167_00000_CN2025A-65_cycle_4_pointing_9_calibrated_bgsub.fits,2025-05-06T00:13:18,-9.142805,0.016591,-0.010954793605519661,0.001058136378643181,-0.029907206394479184,0.01662470852664215,True
26,927.872584,110.366658,019167_00001_CN2025A-65_cycle_4_pointing_9_calibrated_bgsub.fits,2025-05-06T00:13:35,-9.190774,0.015957,0.012467000982842511,0.0010700257592862366,-0.1012980009828415,0.01599283602509374,True
26,927.872584,110.366658,019168_00000_CN2025A-65_cycle_4_pointing_10_calibrated_bgsub.fits,2025-05-06T00:13:57,-9.066472,0.016995,-0.012279177325923062,0.0010552178380802682,0.0477501773259242,0.017027727672411334,True
26,927.872584,110.366658,019168_00001_CN2025A-65_cycle_4_pointing_10_calibrated_bgsub.fits,2025-05-06T00:14:14,-9.128227,0.016292,-0.022568114794765903,0.0010500422240466167,-0.0037158852052345155,0.016325803278009962,True
26,927.872584,110.366658,019169_00000_CN2025A-65_cycle_4_pointing_11_calibrated_bgsub.fits,2025-05-06T00:14:36,-9.197677,0.01571,-0.0554228704509098,0.0010302872056625735,-0.040311129549090406,0.015743747702696202,True
26,927.872584,110.366658,019169_00001_CN2025A-65_cycle_4_pointing_11_calibrated_bgsub.fits,2025-05-06T00:14:53,-9.088769,0.016555,-0.00999874424341753,0.0010524376396696322,0.02317274424341866,0.01658841915269184,True
26,927.872584,110.366658,019170_00000_CN2025A-65_cycle_4_pointing_12_calibrated_bgsub.fits,2025-05-06T00:15:15,-9.11075,0.016498,0.002758590242541881,0.0010571835167703216,-0.011565590242541002,0.016531837193371184,True
26,927.872584,110.366658,019170_00001_CN2025A-65_cycle_4_pointing_12_calibrated_bgsub.fits,2025-05-06T00:15:32,-9.078066,0.016899,-0.026555134201990706,0.0010432271288576347,0.0504321342019913,0.016931170185264355,True
26,927.872584,110.366658,019171_00000_CN2025A-65_cycle_4_pointing_13_calibrated_bgsub.fits,2025-05-06T00:15:53,-9.072701,0.017249,-0.026496984412883538,0.0010452799233595102,0.055738984412883524,0.017280642670866687,True
26,927.872584,110.366658,019171_00001_CN2025A-65_cycle_4_pointing_13_calibrated_bgsub.fits,2025-05-06T00:16:11,-9.176924,0.016518,-0.0345351042391962,0.0010409142079585228,-0.0404458957608031,0.01655076512999716,True
26,927.872584,110.366658,019172_00000_CN2025A-65_cycle_4_pointing_14_calibrated_bgsub.fits,2025-05-06T00:16:31,-9.158115,0.01669,-0.013835276014436189,0.0010573119736100986,-0.04233672398556392,0.016723456837913007,True
26,927.872584,110.366658,019172_00001_CN2025A-65_cycle_4_pointing_14_calibrated_bgsub.fits,2025-05-06T00:16:48,-9.100417,0.017059,-0.04308218582616796,0.0010446314232869234,0.0446081858261681,0.01709095479516924,True
26,927.872584,110.366658,019173_00000_CN2025A-65_cycle_4_pointing_15_calibrated_bgsub.fits,2025-05-06T00:17:10,-9.179136,0.01644,-0.02536033155814749,0.0010544580829016422,-0.051832668441851915,0.016473781649900446,True
26,927.872584,110.366658,019173_00001_CN2025A-65_cycle_4_pointing_15_calibrated_bgsub.fits,2025-05-06T00:17:27,-9.199156,0.016741,-0.04625528099657732,0.0010473019222283911,-0.05095771900342267,0.016773727144445364,True
26,927.872584,110.366658,019174_00000_CN2025A-65_cycle_4_pointing_16_calibrated_bgsub.fits,2025-05-06T00:17:49,-9.089715,0.017902,-0.011911188157760363,0.001064381124502653,0.024139188157760713,0.017933614002152425,True
26,927.872584,110.366658,019174_00001_CN2025A-65_cycle_4_pointing_16_calibrated_bgsub.fits,2025-05-06T00:18:06,-9.136739,0.017388,-0.018211027219738933,0.001063405838271953,-0.016584972780261116,0.01742048724854936,True
26,927.872584,110.366658,019175_00000_CN2025A-65_cycle_4_pointing_17_calibrated_bgsub.fits,2025-05-06T00:18:28,-9.211233,0.016852,-0.014749276876734265,0.0010724221701763099,-0.0945407231232654,0.016886088751131376,True
26,927.872584,110.366658,019175_00001_CN2025A-65_cycle_4_pointing_17_calibrated_bgsub.fits,2025-05-06T00:18:45,-9.14352,0.017654,-0.011655785072689105,0.0010759608410256985,-0.02992121492731109,0.017686757976843034,True
28,880.774087,114.16249,018993_00000_CN2025A-65_cycle_0_pointing_0_calibrated_bgsub.fits,2025-05-05T23:44:26,-13.346447,0.002344,-0.019748603577191944,0.0010946878425543093,0.008533603577191969,0.0025870209648621344,True
28,880.774087,114.16249,018993_00001_CN2025A-65_cycle_0_pointing_0_calibrated_bgsub.fits,2025-05-05T23:44:43,-13.336853,0.002355,-0.009208239660732753,0.0010953591272104839,0.007587239660732659,0.0025972748444404786,True
28,880.774087,114.16249,018994_00000_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,2025-05-05T23:45:05,-13.314024,0.002378,0.014084815233721975,0.0011064982838033075,0.007123184766277697,0.0026228271868462215,True
28,880.774087,114.16249,018994_00001_CN2025A-65_cycle_0_pointing_1_calibrated_bgsub.fits,2025-05-05T23:45:22,-13.311856,0.00238,0.01325192294762064,0.0011059374615839228,0.010124077052378314,0.0026244042502889474,True
28,880.774087,114.16249,018995_00000_CN2025A-65_cycle_0_pointing_2_calibrated_bgsub.fits,2025-05-05T23:45:44,-13.296447,0.002401,0.028241975447952927,0.0011101734803121116,0.010543024552046032,0.00264523839311097,True
28,880.774087,114.16249,018995_00001_CN2025A-65_cycle_0_pointing_2_calibrated_bgsub.fits,2025-05-05T23:46:01,-13.31732,0.002375,0.01165832911900644,0.0010979977058150367,0.006253670880992599,0.002616528991235351,True
28,880.774087,114.16249,018996_00000_CN2025A-65_cycle_0_pointing_3_calibrated_bgsub.fits,2025-05-05T23:46:22,-13.348416,0.002338,-0.02321651974210127,0.0010759528114156708,0.01003251974210052,0.0025736974282913067,True
28,880.774087,114.16249,018996_00001_CN2025A-65_cycle_0_pointing_3_calibrated_bgsub.fits,2025-05-05T23:46:39,-13.317397,0.002377,0.009676145340910535,0.0010950020327996017,0.008158854659089288,0.002617089691209543,True
28,880.774087,114.16249,018997_00000_CN2025A-65_cycle_0_pointing_4_calibrated_bgsub.fits,2025-05-05T23:47:01,-13.261758,0.00244,0.06237535603505731,0.001123190856663636,0.01109864396494184,0.0026861045587416718,True
28,880.774087,114.16249,018997_00001_CN2025A-65_cycle_0_pointing_4_calibrated_bgsub.fits,2025-05-05T23:47:18,-13.284229,0.002413,0.027596268841140456,0.0011001037851063149,0.02340673115885923,0.002651942182251574,True
28,880.774087,114.16249,018998_00000_CN2025A-65_cycle_0_pointing_5_calibrated_bgsub.fits,2025-05-05T23:47:40,-13.273984,0.002426,0.04892375466323568,0.0011148672030731807,0.0123242453367634,0.0026699072793803565,True
28,880.774087,114.16249,018998_00001_CN2025A-65_cycle_0_pointing_5_calibrated_bgsub.fits,2025-05-05T23:47:57,-13.312938,0.002381,0.019920268511719262,0.0010973079559821657,0.0023737314882794416,0.0026216875767836557,True
28,880.774087,114.16249,018999_00000_CN2025A-65_cycle_0_pointing_6_calibrated_bgsub.fits,2025-05-05T23:48:19,-13.298004,0.002397,0.022532115926263814,0.001095000152991586,0.014695884073735115,0.0026352674124368474,True
28,880.774087,114.16249,018999_00001_CN2025A-65_cycle_0_pointing_6_calibrated_bgsub.fits,2025-05-05T23:48:36,-13.263254,0.00244,0.04966184966284521,0.001108010365250855,0.022316150337154443,0.002679792337011085,True
28,880.774087,114.16249,019000_00000_CN2025A-65_cycle_0_pointing_7_calibrated_bgsub.fits,2025-05-05T23:48:58,-13.300469,0.002395,0.024225109888405753,0.0010934527864395395,0.010537890111594124,0.002632805347186228,True
